244,TOUS COBAYES ?,Documentaire,2010,JAUD Jean-Paul,J+B SEQUENCES
245,UN NUAGE DANS UN VERRE D'EAU,Fiction,2010,SAMARASINGHE Srinath,AVENUE B PRODUCTIONS
246,UNE EDUCATION NORVEGIENNE,Fiction,2010,LIEN Jens,LES FILMS D'ANTOINE
247,VOYAGE DU DIRECTEUR DES RESSOURCES HUMAINES (LE),Fiction,2010,RIKLIS Eran,EZ FILMS
248,DIAS DE GRACIA,Fiction,2011,GRAUTOFF Gout Valerio,ARP
249,ET MAINTENANT ON VA OU ?,Fiction,2011,LABAKI Nadine,CHAOCORP / FRANCE 2 CINEMA / LES FILMS DES TOURNELLES / PATHE PRODUCTION
250,ETRE LA,Documentaire,2011,SAUDER Regis,SHELLAC SUD
251,FOXFIRE; CONFESSIONS D'UN GANG DE FILLES,Fiction,2011,CANTET Laurent,FRANCE 2 CINEMA / HAUT ET COURT / LORETTE DISTRIBUTION
252,HOMME AU BAIN,Fiction,2011,HONORE Christophe,LES FILMS DU BELIER
253,IL ETAIT UNE FOIS; UNE FOIS,Fiction,2011,MERRET-PALMAIR Christian,FARRUDG ENTERTAINMENT WORLDWIDE / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION / UGC IMAGES
254,ON NE CHOISIT PAS SA FAMILLE,Fiction,2011,CLAVIER Christian,AUREL FILMS / LES FILMS DU KIOSQUE / ORANGE STUDIO / OUILLE PRODUCTIONS / TF1 FILMS PRODUCTION
255,REALITY,Fiction,2011,GARRONE Matteo,GARANCE CAPITAL / LE PACTE
256,TERRE DES OURS,Documentaire,2011,VINCENT Guillaume,LES FILMS EN VRAC / ORANGE STUDIO
257,VACANCES DE DUCOBU (LES),Fiction,2011,DE CHAUVERON Philippe,CIBY 2000 / LES FILMS DU 24 / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION
258,VIE MURMUREE (LA),Documentaire,2011,LE JALU Marie-Francine / SIONNET Gilles,DES FILMS NUIT ET JOUR
259,Astragale (L'),Fiction,2014,SY Brigitte,ALFAMA FILMS PRODUCTION / FRANCE 3 CINEMA
260,Bamberski,Fiction,2014,GARENQ Vincent,BLACK MASK PRODUCTIONS / LGM CINEMA
261,Coup de chaud,Fiction,2014,JACOULOT Raphael,TS PRODUCTIONS
262,Dealer,Fiction,2014,HERBULOT Jean-Luc,MULTIPASS PROD
263,Dictashot,Fiction,2014,LADJIMI Moktar,DAY FOR NIGHT PRODUCTIONS
264,Elan (L'),Fiction,2014,LABROUE Etienne,FERRIS & BROCKMAN
265,Flux,Fiction,2014,BENTOUMI Farid,LES FILMS VELVET
266,Nos femmes,Fiction,2014,BERRY Richard,LA PETITE REINE PRODUCTION / MARIE COLINE FILMS / TF1 FILMS PRODUCTION / ZACK FILMS
267,Renard jaune (Le),Fiction,2014,MOCKY Jean-Pierre,MOCKY DELICIOUS PRODUCTS
268,Respire,Fiction,2014,LAURENT Melanie,GAUMONT / MELY PRODUCTIONS / MOVE MOVIE
269,BELLE ET SEBASTIEN,Fiction,2012,VANIER Nicolas,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / EPITHETE FILMS / GAUMONT / M6 FILMS / RADAR FILMS
270,BLEU EST UNE COULEUR CHAUDE (LE),Fiction,2012,KECHICHE Abdellatif,FRANCE 2 CINEMA / QUAT'SOUS FILMS / WILD BUNCH
271,CAMILLE CLAUDEL 1915,Fiction,2012,DUMONT Bruno,3B / ARTE FRANCE CINEMA
272,ORLANDO FERITO,Documentaire,2012,DIEUTRE Vincent,LA HUIT PRODUCTION
273,PASSE (LE),Fiction,2012,FARHADI Asghar,ALVY DISTRIBUTION / CN3 PRODUCTIONS / FRANCE 3 CINEMA / MEMENTO FILMS PRODUCTION
274,QUAI D'ORSAY,Fiction,2012,TAVERNIER Bertrand,ALVY DEVELOPPEMENT / CN2 PRODUCTIONS / FRANCE 2 CINEMA / LITTLE BEAR PRODUCTIONS / PATHE PRODUCTION
275,RELIGIEUSE (LA),Fiction,2012,NICLOUX Guillaume,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / LES FILMS DU WORSO
276,RIVES,Fiction,2012,HOSTIOU Armel,BOCALUPO FILMS
277,BEBE(S),Documentaire,2006,BALMES Thomas,CHEZ WAM / STUDIOCANAL
278,ETE INDIEN (L'),Fiction,2006,RAOUST Alain,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / SUNDAY MORNING PRODUCTIONS
279,IRINA PALM,Fiction,2006,GABARSKI Sam,LIAISON CINEMATOGRAPHIQUE
280,JE SUIS DE TITOV VELES,Fiction,2006,STRUGAR MITEVSKA Teona,SILKROAD PRODUCTION
281,SERPENT (LE),Fiction,2006,BARBIER Eric,BIG WORLD / FIDELITE FILMS / FRANCE 2 CINEMA
282,TEHILIM,Fiction,2006,NADJARI Raphael,SHILO FILMS
283,UN BEAU MATIN,Fiction,2006,LOWE Charlotte / LOWE David,LOWE FILMS
284,UNE ePOPeE,Fiction,2006,MAGAL Francois,INITIAL PRODUCTIONS / SARAGHINA FILMS
285,VENT MAUVAIS,Fiction,2006,ALLAGNON Stephane,AVENUE B PRODUCTIONS / GAUMONT
286,BY THE WAYS A JOURNEY WITH WILLIAM EGGLESTON,Documentaire,2007,GERARD Vincent / LATY Cedric,LAMPLIGHTER FILMS / LOVE STREAMS AGNES B. PRODUCTIONS
287,CLeMENCE,Fiction,2007,BUCHTER Franck,ART'H PRODUCTIONS
288,DISCO,Fiction,2007,ONTENIENTE Fabien,LGM CINEMA / STUDIOCANAL / TF1 FILMS PRODUCTION
289,FOOL MOON,Fiction,2007,L'HOTSKY Jerome,AFCD PRODUCTION
290,ON VERRA DEMAIN,Fiction,2007,AVIZANDA Francisco,FAIR FILMS
291,PAR SUITE D'UN ARReT DE TRAVAIL DU PERSONNEL,Fiction,2007,ANDREI Frederic,17 23 PRODUCTIONS / ALICELEO - AUTEURS LIVRES SCENARIO POUR L'ECRITURE AUDIOVISUELLE / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA
292,STORY OF JEN,Fiction,2007,ROTGER Francois,CINEMA DEFACTO / LES FILMS A UN DOLLAR
293,BEL AGE (LE),Fiction,2008,PERREAU Laurent,GALATEE FILMS
294,CHeRI,Fiction,2008,FREARS Stephen,FRANCE 3 CINEMA / PATHE PRODUCTION
295,ELeVE LIBRE,Fiction,2008,LAFOSSE Joachim,MACT PRODUCTIONS
296,FILLE DU RER (LA),Fiction,2008,TECHINE Andre,FRANCE 2 CINEMA / LES FILMS DU 24
297,RIO SEX COMEDY,Fiction,2008,NOSSITER Jonathan,CINEMA DEPENDANT
298,SIMON KONIANSKI,Fiction,2008,WALD Micha,LES FILMS DU CHERCHE MIDI
299,YUKI ET NINA,Fiction,2008,GIRARDOT Hippolyte / SUWA Nobihuro,ARTE FRANCE CINEMA / COMME DES CINEMAS / LES FILMS DU LENDEMAIN
300,LULLABY,Fiction,2009,PHILIPPON Benoit,FORECAST PICTURES / ORANGE STUDIO
301,MAMMUTH,Fiction,2009,KERVERN Gustave / DELEPINE Benoit,ARTE FRANCE CINEMA / DD PRODUCTIONS / GMT PRODUCTIONS / HACHETTE PREMIERE ET CIE / MONKEY PACK FILMS / NO MONEY PRODUCTIONS
302,NOM DES GENS (LE),Fiction,2009,LECLERC Michel,DELANTE FILMS / KARE PRODUCTIONS / TF1 DROITS AUDIOVISUELS
303,SECRETS (LES),Fiction,2009,AMARI Raja,LES FILMS D'ICI / LES FILMS DU REQUIN / ROUGE INTERNATIONAL
304,STRETCH,Fiction,2009,DE MEAUX Charles,ANNA SANDERS FILMS / MK2
305,A mon age je me cache encore pour fumer,Fiction,2015,OBERMEYER Rayhana,KG PRODUCTIONS
306,Camping 3,Fiction,2015,ONTENIENTE Fabien,PATHE DISTRIBUTION / PATHE PRODUCTION / WAITING FOR CINEMA
307,Compte tes blessures,Fiction,2015,SIMON Morgan,KAZAK PRODUCTIONS
308,Dogs,Fiction,2015,MIRICA Bogdan,EZ FILMS
309,M,Fiction,2015,FORESTIER Sara,ARCHIPEL 35 / CHI-FOU-MI PRODUCTIONS / FRANCE 3 CINEMA
310,Marguerite & Julien,Fiction,2015,DONZELLI Valerie,FRAMBOISE PRODUCTIONS / FRANCE 2 CINEMA / ORANGE STUDIO / RECTANGLE PRODUCTIONS / WILD BUNCH
311,Naufrages (Les),Fiction,2015,CHARHON David,ORANGE STUDIO / RECTANGLE PRODUCTIONS / TF1 FILMS PRODUCTION / WILD BUNCH
312,Noces,Fiction,2015,STREKER Stephan,FORMOSA PRODUCTIONS
313,Sierra nevada,Fiction,2015,PUIU Cristi,ALCATRAZ FILMS
314,So Long,Fiction,2015,MERCIER Bruno,LES FRAISES SAUVAGES
315,Suburra,Fiction,2015,SOLLIMA Stefano,LA CHAUVE SOURIS
316,Thom,Fiction,2015,OUEDRAOUGO Tahirou Tassere,ORANGE STUDIO / PATOU FILMS INTERNATIONAL / SOCIETE LABEL VIDEO
317,Un moment d'egarement,Fiction,2015,RICHET Jean-Francois,FRANCE 2 CINEMA / LA PETITE REINE / LA PETITE REINE PRODUCTION / ORANGE STUDIO / ORLY FILMS
318,Chamboultout,Fiction,2018,LAVAINE Eric,SAME PLAYER
319,Chambre (La) (The room),Fiction,2018,VOLCKMAN Christian,LES FILMS DU POISSON ET LE PREMIER POISSON
320,Divorce club,Fiction,2018,YOUN Michael,RADAR FILMS ET SND
321,Domingo,Fiction,2018,BARBOSA Fellipe / LINHART Clara,DAMNED FILMS-PRODUCTION ET DISTRIBUTION
322,Extraordinaire voyage de Marona (L'),Anim,2018,DAMIAN Anca,SACREBLEU PRODUCTIONS
323,Frankie,Fiction,2018,SACHS Ira,SBS PRODUCTIONS
324,J'aime mon patron,Docu,2018,GRAVELLE Brice,LES MUTINS DE PANGeE
325,Joueurs,Fiction,2018,MONGE Marie,THE FILM
326,Monsieur,Docu,2018,DELAHOUSSE Laurent,MAGNETO PROD ET LA BAMBOLA
327,Oiseau de paradis (L'),Fiction,2018,AIVANAA MANATE Paul,LOCAL FILMS
328,Paris calligrammes,Docu,2018,OTTINGER Ulrike,IDeALE AUDIENCE
329,Saint inconnu,Fiction,2018,ALJEM Alaa Eddine,ALTAMAR FILMS
330,Sauver ou perir,Fiction,2018,TELLIER Frederic,SINGLE MAN PRODUCTIONS
331,Un grand voyage vers la nuit,Fiction,2018,GAN Bi,CHARLES GILLIBERT CG CINeMA
332,Vetos (Les),Fiction,2018,MANOUKIAN Julie,LES FILMS DU 24
333,Brio (Le),Fiction,2017,ATTAL Yvan,CHAPTER 2 ET MOONSHAKER II
334,Revanche d'Icare (La),Docu,2017,VUONG Pascal / CHAPALAIN Ronan,N3D LAND FILMS
335,Ricordi ?,Fiction,2017,MIELI Valerio,LES FILMS D'ICI
336,Sunset,Fiction,2017,NEMES Laszlo,FD PRODUCTION
337,Usine (L'),Fiction,2017,BYKOV Yuri,KINOVISTA
338,Ascension (L'),Fiction,2016,BERNARD Ludovic,DE L'AUTRE COTE DU PERIPH'
339,Chouquette,Fiction,2016,GODEAU Patrick,WAITING FOR CINEMA
340,Ex (Les),Fiction,2016,BARTHELEMY Maurice,RADAR FILMS
341,Femme de mon oncle grec (La),Docu,2016,DUMAS Sandrine,PIO & CO
342,Gangsterdam,Fiction,2016,LEVY Romain,LES PRODUCTIONS DU TRESOR
343,Insulte (L'),Fiction,2016,DOUEIRI Ziad,TESSALIT PRODUCTIONS
344,Jeune femme,Fiction,2016,SERAILLE Leonore,BLUE MONDAY PRODUCTIONS
345,Links of life,Fiction,2016,ROUX Marie-Helene,1DIVIDED FILMS
346,Nos annees folles,Fiction,2016,TECHINE Andre,ARP / ARP
347,Otez-moi d'un doute,Fiction,2016,TARDIEU Carine,KARE PRODUCTIONS
348,Rire de ma mere (Le),Fiction,2016,SAVIGNAC Colombe / RALITE Pascal,LOMA NASHA FILMS
349,Telle mere; telle fille,Fiction,2016,SAGLIO Noemie,FLAMME FILMS
350,EN CE TEMPS LA; L'AMOUR,Fiction,2004,JOUANNET Irene,SOPHIE DULAC PRODUCTIONS
351,FRATRICIDE,Fiction,2004,ARSLAN Yilmaz,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / TARANTULA FRANCE
352,OUBLIER CHEYENNE,Fiction,2004,MINETTO Valerie,ADRIA FILMS / BANDONEON
353,PARFUM DE LA DAME EN NOIR (LE),Fiction,2004,PODALYDES Bruno,FRANCE 2 CINEMA / STUDIOCANAL / STUDIOCANAL CATALOGUE 3 / WHY NOT PRODUCTIONS
354,PONT DU ROI SAINT-LOUIS (LE),Fiction,2004,MacGUCKIAN Mary,DAVIS FILMS
355,QUARTIER VIP,Fiction,2004,FIRODE Laurent,MACT PRODUCTIONS / STUDIOCANAL / TF1 FILMS PRODUCTION
356,RENAISSANCE,Animation,2004,VOLCKMAN Christian,FRANCE 2 CINEMA / MILLIMAGES / ONYX FILMS
357,AMOURS D'ASTReE ET DE CeLADON (LES),Fiction,2006,ROHMER Eric,COMPAGNIE ERIC ROHMER / REZO PRODUCTIONS
358,CAGES,Fiction,2006,MASSET DEPASSE Olivier,LFP / MOBILIS PRODUCTIONS
359,DANSE AVEC LUI,Fiction,2006,GUIGNABODET Valerie,FRANCE 2 CINEMA / STUDIOCANAL / STUDIOCANAL CATALOGUE 3
360,GUSTA EL CHILE ? (LE),Fiction,2006,PAYAS Dolores,JACQUES LE GLOU AUDIOVISUEL
361,SATURNO CONTRO,Fiction,2006,OZPETEK Ferzan,UGC IMAGES / UGC YM
362,UN CHaTEAU EN ESPAGNE,Fiction,2006,DOVAL Isabelle,EUROPACORP / TF1 FILMS PRODUCTION
363,Conversation animee avec Noam Chomsky,Anim,2014,GONDRY Michel,PARTIZAN FILMS
364,Cosmos,Fiction,2014,ZULAWSKI Andrzej,ALFAMA FILMS PRODUCTION
365,D'amour et de dettes,Fiction,2014,AVIZANDA Francisco,FAIR FILMS
366,En mai fais ce qu'il te plait,Fiction,2014,CARION Christian,CLAP TRAP / NORD OUEST FILMS / UNE HIRONDELLE PRODUCTIONS
367,Enfants valises,Docu,2014,DE LAUZANNE Xavier,ALOEST PRODUCTIONS
368,Entre amis - valse politique a Bruxelles,Docu,2014,BERNET David,SEPPIA
369,Goût des merveilles (Le),Fiction,2014,BESNARD Eric,CAMERA ONE / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / PULSAR PRODUCTIONS
370,Histoire de Judas Iscariote,Fiction,2014,AMEUR-ZAIMECHE Rabah,ARTE FRANCE CINEMA / SARRAZINK PRODUCTION
371,On voulait tout casser,Fiction,2014,GUILLARD Philippe,CHAOCORP FILMS / CIBY 2000 / GAUMONT / LGM CINEMA / LGM FILMS
372,Paris Willoughby,Fiction,2014,DELAIRE Arthur / REYNAUD Quentin,2 4 7 FILMS / LES FILMS DE LA GRELUCHE / MARS FILMS
373,Souvenirs (Les),Fiction,2014,ROUVE Jean-Paul,EXODUS PRODUCTIONS / NOLITA CINEMA / TF1 DROITS AUDIOVISUELS
374,Submersion,Fiction,2014,PLACE Marine,SENSITO FILMS
375,Yzkor,Fiction,2014,NADJARI Raphael,THE FRENCH CONNECTION
376,Zugzwang,Fiction,2014,NAMER Elodie,24 MAI PRODUCTION / FRANCE 2 CINEMA
377,CONTRE TOI,Fiction,2009,DOILLON Lola,CE QUI ME MEUT - MOTION PICTURES / MARS FILMS / ORIGAMI FILMS / SARL PAPAYE
378,DHARMA GUNS,Fiction,2009,OSSANG Francois Jacques,LOVE STREAMS AGNES B. PRODUCTIONS / OSS/100 FILMS ET DOCUMENTS
379,ENSEMBLE; NOUS ALLONS VIVRE UNE TRES; TRES GRANDE HISTOIRE D'AMOUR?,Fiction,2009,THOMAS Pascal / LAFAURIE Nathalie,AH VICTORIA FILMS / FRANCE 2 CINEMA / LES FILMS FRANCAIS
380,FATAL,Fiction,2009,YOUN Michael,LEGENDE FILMS / M6 FILMS / MAKAYEL / ORANGE STUDIO
381,ILLUSIONES OPTICAS,Fiction,2009,JIMENEZ Cristian,LES FILMS DU REQUIN
382,INSOUPCONNABLE,Fiction,2009,LE BOMIN Gabriel,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FILM OBLIGE / STUDIOCANAL
383,MAINS LIBRES (LES),Fiction,2009,SY Brigitte,MEZZANINE FILMS
384,NOUS TROIS,Fiction,2009,BERTRAND Renaud,BABE FILMS / FRANCE 2 CINEMA
385,POTICHE,Fiction,2009,OZON Francois,FOZ / FRANCE 2 CINEMA / MANDARIN / MANDARIN CINEMA / MARS FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE / WILD BUNCH
386,REINE DES POMMES (LA),Fiction,2009,DONZELLI Valerie,LES PRODUCTIONS BALTHAZAR
387,SQUAT; LA VILLE EST A NOUS,Documentaire,2009,COELLO Christophe,CP PRODUCTIONS
388,SWEET VALENTINE,Fiction,2009,LUCHINI Emma,ASSISE PRODUCTION / ONYX FILMS / ORANGE STUDIO
389,VERTIGE,Fiction,2009,FERRY Abel,GAUMONT / SOMBRERO FILMS
390,VIVA RIVA !,Fiction,2009,TUNDA WA MUNGA Djo,FORMOSA PRODUCTIONS
391,360,Fiction,2011,MEIRELLES Fernando,FIDELITE FILMS
392,4eME COMPAGNIE (LA),Fiction,2011,ARREOLA GUTIERREZ Mitzi Vanessa / GALVAN CERVERA Rafael Amir,LAS NINAS PICTURES
393,AIR DE RIEN (L'),Fiction,2011,MAGNE Gregory / VIARD Stephane,GARANCE CAPITAL / LES FILMS VELVET
394,DO NOT DISTRUB,Fiction,2011,ATTAL Yvan,FILMS SOUS INFLUENCE / FRANCE 2 CINEMA / LES FILMS DU 24 / TF1 DROITS AUDIOVISUELS / UGC IMAGES
395,INVISIBLES (LES),Documentaire,2011,LIFSHITZ Sebastien,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / SYLICONE / ZADIG FILMS
396,MAUVAISE FILLE,Fiction,2011,MILLE Patrick,ARP / CHAPTER 2 / FRANCE 3 CINEMA
397,PARADIS DES BETES (LE),Fiction,2011,LARRIVAZ Estelle,ARANE PRODUCTIONS / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / M141 / MEZZANINE FILMS / UPIAN.COM
398,PIROGUE (LA),Fiction,2011,TOURE Moussa,APPALOOSA FILMS / ARTE FRANCE CINEMA / LA CHAUVE SOURIS / LES CHAUVES-SOURIS / ORANGE STUDIO
399,RADIOSTARS,Fiction,2011,LEVY Romain,CHAOCORP DISTRIBUTION / LES PRODUCTIONS DU TRESOR / MARS FILMS / PLAN 2
400,SACRE GRA,Documentaire,2011,ROSI Gianfranco,LA FEMME ENDORMIE
401,SERMENT DE TOBROUK (LE),Documentaire,2011,LEVY Bernard-Henri,ARTE FRANCE CINEMA / MARGO CINEMA / ORANGE STUDIO
402,VEAU D'OR (LE),Fiction,2011,LEGZOULI Hassan,MERCREDI FILMS
403,Batarde,Fiction,2015,BENYAMINA Uda,EASY TIGER / FRANCE 2 CINEMA
404,Cent annees de pardon,Fiction,2015,CALPARSORO Daniel,MARE NOSTRUM PRODUCTIONS
405,Dernier Jour d'Yitzhak Rabin (Le),Fiction,2015,GITAI Amos,LES FILMS DU WORSO / LGM CINEMA
406,Derniere Lecon (La),Fiction,2015,POUZADOUX Pascale,FANTAISIE FILMS / FIDELITE FILMS / FRANCE 2 CINEMA
407,Mer morte (la),Fiction,2015,BEN-ASHER Hagar,LES FILMS DU POISSON
408,Nomades,Fiction,2015,COUSSEMACQ Olivier,LOCAL FILMS
409,?il du cyclone (L'),Fiction,2015,TRAORE Sekou,AVALON
410,Past in the Present,Docu,2015,WANG Bing,ARTE FRANCE CINEMA / LES FILMS D'ICI
411,Primaire,Fiction,2015,ANGEL Helene,FRANCE 2 CINEMA / LIONCEAU FILMS / STUDIOCANAL
412,Taj Mahal,Fiction,2015,SAADA Nicolas,EX NIHILO / FRANCE 3 CINEMA
413,Un debut prometteur,Fiction,2015,LUCHINI Emma,LES PRODUCTIONS MAISON / NOLITA CINEMA
414,AVANT-POSTE,Fiction,2008,PARRAUD Emmanuel,SOCIETE CHATEAU ROUGE PRODUCTION
415,BABY BLUES,Fiction,2008,BERTRAND Diane,FRANCE 2 CINEMA / MARS FILMS / MARS FILMS / MOVE MOVIE
416,COCO CHANEL & IGOR STRAVINSKY,Fiction,2008,KOUNEN Jan,EUROWIDE FILM PRODUCTION
417,HOME SWEET HOME,Fiction,2008,LE PECHEUR Didier,PROGRAM 33 / REZO PRODUCTIONS
418,IL DIVO,Fiction,2008,SORRENTINO Paolo,BABE FILMS / STUDIOCANAL
419,JE SUIS HEUREUX QUE MA MeRE SOIT VIVANTE,Fiction,2008,MILLER Nathan / MILLER Claude,F COMME FILM / FRANCE 3 CINEMA / ORLY FILMS
420,KURDISH LOVER,Documentaire,2008,HAHN Clarisse,LES FILMS DU PRESENT
421,NUIT BLEUE,Fiction,2008,LECCIA Ange,CAMERA LUCIDA PRODUCTIONS / CINEA / LAZENNEC ET ASSOCIES / LIBRAIRIE LE PACTE
422,NULLE PART TERRE PROMISE,Fiction,2008,FINKIEL Emmanuel,LE PREMIER POISSON
423,PARIS NORD SUD,Fiction,2008,LLOPIS Franck,EVERY PICTURES / HECTOR FILMS / LES FILMS A FLEUR DE PEAU
424,PLEIN SUD,Fiction,2008,LIFSHITZ Sebastien,AD VITAM PRODUCTION
425,TELLEMENT PROCHES,Fiction,2008,NAKACHE Olivier / TOLEDANO Eric,COMPAGNIE ARTISTIQUE DE PRODUCTION ADAPTATION CINEMATOGRAPHIQUE / MARS FILMS / MARS FILMS / ORANGE STUDIO / TEN FILMS / TF1 FILMS PRODUCTION
426,AU BISTRO DU COIN,Fiction,2010,NEMES Charles,EUROPACORP / ORLY FILMS / SOURCE FILMS
427,DERNIERE SEANCE,Fiction,2010,ACHARD Laurent,ARANE PRODUCTIONS / DRAGON 8 / LES FILMS DU WORSO / MIKROS IMAGE
428,LET MY PEOPLE GO !,Fiction,2010,BUCH Mikael,FRANCE 2 CINEMA / JOUROR PRODUCTIONS / LFP
429,LOVE AND BRUISES,Fiction,2010,YE Lou,ARTE FRANCE CINEMA / LES FILMS DU LENDEMAIN / WHY NOT PRODUCTIONS
430,MAIS Y VA OU LE MONDE ?,Fiction,2010,PAPAGALLI Serge,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / QUAND MEME PRODUCTIONS
431,?IL INVISIBLE (L'),Fiction,2010,LERMAN Diego,AGAT FILMS ET CIE
432,PHILIBERT,Fiction,2010,FUSEE Sylvain,GAUMONT / M6 FILMS / MANDARIN CINEMA
433,TERRE OUTRAGEE (LA),Fiction,2010,BOGANIM Michale,ARTE FRANCE CINEMA / LE PREMIER POISSON
434,THE ARTIST,Fiction,2010,HAZANAVICIUS Michel,FRANCE 3 CINEMA / JD PROD / JOUROR PRODUCTIONS / LA CLASSE AMERICAINE / LA PETITE REINE / ORANGE STUDIO
435,ATTILA MARCEL,Fiction,2012,CHOMET Sylvain,APPALOOSA DEVELOPPEMENT / EUROWIDE FILM PRODUCTION / FRANCE 3 CINEMA / PATHE PRODUCTION
436,BOVINES OU LA VRAIE VIE DES VACHES,Documentaire,2012,GRAS Emmanuel,BATHYSPHERE PRODUCTIONS
437,DZMA,Fiction,2012,GRENADE Teona / GRENADE Thierry,MOVIE PARTNERS IN MOTION FILM
438,EYJAFJALLOJOKULL,Fiction,2012,COFFRE Alexandre,LES PRODUCTIONS DU CH'TIMI / MARS FILMS / TF1 FILMS PRODUCTION / YUME
439,GAMINS (LES),Fiction,2012,MARCIANO Anthony,BAMAGO / GAUMONT / LEGENDE FILMS / PEOPLEFORCINEMA PRODUCTIONS / TF1 FILMS PRODUCTION
440,GRANDE BOUCLE (LA),Fiction,2012,TUEL Laurent,BAGO FILMS / FIDELITE FILMS / FRANCE 2 CINEMA / TF1 FILMS PRODUCTION / WILD BUNCH
441,INSIDE OUT,Documentaire,2012,SIDDONS Alastair,JRSA
442,JASMINE,Animation,2012,UGHETTO Alain,LES FILMS DU TAMBOUR DE SOIE
443,PIECE MANQUANTE (LA),Fiction,2012,BIRKENSTOCK Nicolas,LE BUREAU FILMS / NEON PRODUCTIONS / STROMBOLI FILMS
444,AUBE DU MONDE (L'),Fiction,2007,FAHDEL Abbas,ADR PRODUCTIONS
445,CASTIGO,Fiction,2007,VUILLARD Eric,ARTE FRANCE CINEMA / FRENCH DISTRIBUTION / L FILMS / MANDRAKE FILMS
446,CLEF (LA),Fiction,2007,NICLOUX Guillaume,LES FILMS DE LA SUANE / M6 FILMS / MANDARIN / MANDARIN FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE
447,MADE IN ITALY,Fiction,2007,GIUSTI Stephane,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / ELZEVIR FILMS / FRANCE 3 CINEMA
448,MASCARADES,Fiction,2007,SALEM Lyes,ARTE FRANCE CINEMA / DHARAMSALA
449,SEULS TWO,Fiction,2007,BEDIA Ramzy / JUDOR Eric,4 MECS A LUNETTES PRODUCTION / 4 MECS EN BASKETS PRODUCTION / LES PRODUCTIONS DU TRESOR / M6 FILMS / TF1 FILMS PRODUCTION
450,VERSAILLES,Fiction,2007,SCHOELLER Pierre,LFP
451,WHITE MATERIAL,Fiction,2007,DENIS Claire,FRANCE 3 CINEMA / WHY NOT PRODUCTIONS / WILD BUNCH
452,Auschwitz-les-Bains,Fiction,2013,ZILBERMANN Jean-Jacques,ELZEVIR FILMS / FRANCE 3 CINEMA
453,Grande Seduction (La),Fiction,2013,MEUNIER Stephane,FRANCE 2 CINEMA / MIROIR MAGIQUE ! / MIROIR MAGIQUE CINEMA!! / SOCIETE NOUVELLE DE CINEMATOGRAPHIE / SOCIETE NOUVELLE DE DISTRIBUTION
454,La repudiation,Fiction,2013,ELKABETZ Ronit / ELKABETZ Shlomi,ARTE FRANCE CINEMA / ELZEVIR & CIE
455,On a failli etre amies,Fiction,2013,LE NY Anne,CINEFRANCE 1888 / FRANCE 2 CINEMA / MARS FILMS / MOVE MOVIE
456,Rue des cites,Fiction,2013,MAY Carine / ZOUHANI Hakim,FERRIS & BROCKMAN / NOUVELLE TOILE
457,Voyage vers la mere,Fiction,2013,KOSYREV-NESTEROV Mikhail,FLUID COMPANY
458,ANGES EXTERMINATEURS (LES),Fiction,2005,BRISSEAU Jean-Claude,LA SORCIERE ROUGE / TS PRODUCTIONS
459,AVIDA,Fiction,2005,DELEPINE Benoit / KERVERN Gustave,MNP ENTREPRISE
460,OFFSET,Fiction,2005,DANQUART Didi,ARTE FRANCE CINEMA / UNLIMITED
461,QUATRE ETOILES,Fiction,2005,VINCENT Christian,FIDELITE FILMS / STUDIOCANAL / TF1 FILMS PRODUCTION
462,SERKO,Fiction,2005,FARGES Joel,CDP
463,VIVE LA VIE,Fiction,2005,FAJNBERG Yves,ADVA FILMS / DB PRODUCTION / FRANCE 2 CINEMA / STUDIOCANAL
464,EN ATTENDANT LE DELUGE,Fiction,2003,ODOUL Damien,DAMIEN ODOUL FILMS / MORGANE GROUPE
465,J'ME SENS PAS BELLE,Fiction,2003,JEANJEAN Bernard,DELANTE FILMS / KARE PRODUCTIONS / SOCIETE NOUVELLE DE DISTRIBUTION
466,NOTRE MUSIQUE,Fiction,2003,GODARD Jean-Luc,AVVENTURA FILMS / FRANCE 3 CINEMA / PERIPHERIA (TIERS FERME)
467,SILENCE (LE),Fiction,2003,MIRET Orso,SUNDAY MORNING PRODUCTIONS
468,UN CIEL ePICe,Fiction,2003,BOULMETIS Tassos,MC2 PRODUCTIONS
